code,country,rdate,cliaa
OECD,OECD - Total,2001-08-01,99.99773
OECD,OECD - Total,2001-09-01,99.85732
OECD,OECD - Total,2001-10-01,99.74178
OECD,OECD - Total,2001-11-01,99.65502
OECD,OECD - Total,2001-12-01,99.59853
OECD,OECD - Total,2002-01-01,99.56918
OECD,OECD - Total,2002-02-01,99.56139
OECD,OECD - Total,2002-03-01,99.56792
OECD,OECD - Total,2002-04-01,99.57883
OECD,OECD - Total,2002-05-01,99.58392
OECD,OECD - Total,2002-06-01,99.57488
OECD,OECD - Total,2002-07-01,99.54784
OECD,OECD - Total,2002-08-01,99.50144
OECD,OECD - Total,2002-09-01,99.43626
OECD,OECD - Total,2002-10-01,99.35545
OECD,OECD - Total,2002-11-01,99.26391
OECD,OECD - Total,2002-12-01,99.16833
OECD,OECD - Total,2003-01-01,99.07817
OECD,OECD - Total,2003-02-01,99.00394
OECD,OECD - Total,2003-03-01,98.95545
OECD,OECD - Total,2003-04-01,98.9385
OECD,OECD - Total,2003-05-01,98.9563
OECD,OECD - Total,2003-06-01,99.0085
OECD,OECD - Total,2003-07-01,99.08767
OECD,OECD - Total,2003-08-01,99.18374
OECD,OECD - Total,2003-09-01,99.28642
OECD,OECD - Total,2003-10-01,99.38644
OECD,OECD - Total,2003-11-01,99.4762
OECD,OECD - Total,2003-12-01,99.55067
OECD,OECD - Total,2004-01-01,99.60896
OECD,OECD - Total,2004-02-01,99.65205
OECD,OECD - Total,2004-03-01,99.68168
OECD,OECD - Total,2004-04-01,99.70039
OECD,OECD - Total,2004-05-01,99.71085
OECD,OECD - Total,2004-06-01,99.71587
OECD,OECD - Total,2004-07-01,99.71908
OECD,OECD - Total,2004-08-01,99.724
OECD,OECD - Total,2004-09-01,99.73321
OECD,OECD - Total,2004-10-01,99.7475
OECD,OECD - Total,2004-11-01,99.76672
OECD,OECD - Total,2004-12-01,99.79041
OECD,OECD - Total,2005-01-01,99.8179
OECD,OECD - Total,2005-02-01,99.84914
OECD,OECD - Total,2005-03-01,99.88463
OECD,OECD - Total,2005-04-01,99.92633
OECD,OECD - Total,2005-05-01,99.97648
OECD,OECD - Total,2005-06-01,100.0362
OECD,OECD - Total,2005-07-01,100.1039
OECD,OECD - Total,2005-08-01,100.1771
OECD,OECD - Total,2005-09-01,100.2544
OECD,OECD - Total,2005-10-01,100.3364
OECD,OECD - Total,2005-11-01,100.4243
OECD,OECD - Total,2005-12-01,100.5171
OECD,OECD - Total,2006-01-01,100.6091
OECD,OECD - Total,2006-02-01,100.6931
OECD,OECD - Total,2006-03-01,100.763
OECD,OECD - Total,2006-04-01,100.8176
OECD,OECD - Total,2006-05-01,100.8597
OECD,OECD - Total,2006-06-01,100.8952
OECD,OECD - Total,2006-07-01,100.9344
OECD,OECD - Total,2006-08-01,100.9876
OECD,OECD - Total,2006-09-01,101.0606
OECD,OECD - Total,2006-10-01,101.1496
OECD,OECD - Total,2006-11-01,101.2467
OECD,OECD - Total,2006-12-01,101.3438
OECD,OECD - Total,2007-01-01,101.4372
OECD,OECD - Total,2007-02-01,101.5255
OECD,OECD - Total,2007-03-01,101.6089
OECD,OECD - Total,2007-04-01,101.6884
OECD,OECD - Total,2007-05-01,101.7654
OECD,OECD - Total,2007-06-01,101.8412
OECD,OECD - Total,2007-07-01,101.9176
OECD,OECD - Total,2007-08-01,101.995
OECD,OECD - Total,2007-09-01,102.0717
OECD,OECD - Total,2007-10-01,102.1424
OECD,OECD - Total,2007-11-01,102.2002
OECD,OECD - Total,2007-12-01,102.2384
OECD,OECD - Total,2008-01-01,102.2541
OECD,OECD - Total,2008-02-01,102.2438
OECD,OECD - Total,2008-03-01,102.2023
OECD,OECD - Total,2008-04-01,102.12
OECD,OECD - Total,2008-05-01,101.9837
OECD,OECD - Total,2008-06-01,101.7784
OECD,OECD - Total,2008-07-01,101.4909
OECD,OECD - Total,2008-08-01,101.1124
OECD,OECD - Total,2008-09-01,100.6445
OECD,OECD - Total,2008-10-01,100.1109
OECD,OECD - Total,2008-11-01,99.54742
OECD,OECD - Total,2008-12-01,98.99646
OECD,OECD - Total,2009-01-01,98.5024
OECD,OECD - Total,2009-02-01,98.10555
OECD,OECD - Total,2009-03-01,97.83002
OECD,OECD - Total,2009-04-01,97.67213
OECD,OECD - Total,2009-05-01,97.61439
OECD,OECD - Total,2009-06-01,97.63541
OECD,OECD - Total,2009-07-01,97.71457
OECD,OECD - Total,2009-08-01,97.83451
OECD,OECD - Total,2009-09-01,97.98141
OECD,OECD - Total,2009-10-01,98.14227
OECD,OECD - Total,2009-11-01,98.30763
OECD,OECD - Total,2009-12-01,98.47313
OECD,OECD - Total,2010-01-01,98.64052
OECD,OECD - Total,2010-02-01,98.81338
OECD,OECD - Total,2010-03-01,98.99443
OECD,OECD - Total,2010-04-01,99.17943
OECD,OECD - Total,2010-05-01,99.3606
OECD,OECD - Total,2010-06-01,99.52935
OECD,OECD - Total,2010-07-01,99.67907
OECD,OECD - Total,2010-08-01,99.80446
OECD,OECD - Total,2010-09-01,99.90202
OECD,OECD - Total,2010-10-01,99.97219
OECD,OECD - Total,2010-11-01,100.0173
OECD,OECD - Total,2010-12-01,100.0413
OECD,OECD - Total,2011-01-01,100.0512
OECD,OECD - Total,2011-02-01,100.0552
OECD,OECD - Total,2011-03-01,100.0601
OECD,OECD - Total,2011-04-01,100.0714
OECD,OECD - Total,2011-05-01,100.093
OECD,OECD - Total,2011-06-01,100.1257
OECD,OECD - Total,2011-07-01,100.1664
OECD,OECD - Total,2011-08-01,100.2098
OECD,OECD - Total,2011-09-01,100.2512
OECD,OECD - Total,2011-10-01,100.2879
OECD,OECD - Total,2011-11-01,100.3176
OECD,OECD - Total,2011-12-01,100.3378
OECD,OECD - Total,2012-01-01,100.3442
OECD,OECD - Total,2012-02-01,100.332
OECD,OECD - Total,2012-03-01,100.2987
OECD,OECD - Total,2012-04-01,100.2464
OECD,OECD - Total,2012-05-01,100.1791
OECD,OECD - Total,2012-06-01,100.1014
OECD,OECD - Total,2012-07-01,100.0172
OECD,OECD - Total,2012-08-01,99.93065
OECD,OECD - Total,2012-09-01,99.8474
OECD,OECD - Total,2012-10-01,99.77537
OECD,OECD - Total,2012-11-01,99.72269
OECD,OECD - Total,2012-12-01,99.69463
OECD,OECD - Total,2013-01-01,99.68896
OECD,OECD - Total,2013-02-01,99.70084
OECD,OECD - Total,2013-03-01,99.72478
OECD,OECD - Total,2013-04-01,99.75724
OECD,OECD - Total,2013-05-01,99.79565
OECD,OECD - Total,2013-06-01,99.8371
OECD,OECD - Total,2013-07-01,99.87652
OECD,OECD - Total,2013-08-01,99.90825
OECD,OECD - Total,2013-09-01,99.92764
OECD,OECD - Total,2013-10-01,99.93314
OECD,OECD - Total,2013-11-01,99.92538
OECD,OECD - Total,2013-12-01,99.90719
OECD,OECD - Total,2014-01-01,99.88451
OECD,OECD - Total,2014-02-01,99.86427
OECD,OECD - Total,2014-03-01,99.85266
OECD,OECD - Total,2014-04-01,99.85327
OECD,OECD - Total,2014-05-01,99.86762
OECD,OECD - Total,2014-06-01,99.89476
OECD,OECD - Total,2014-07-01,99.92996
OECD,OECD - Total,2014-08-01,99.9678
OECD,OECD - Total,2014-09-01,100.0046
OECD,OECD - Total,2014-10-01,100.0405
OECD,OECD - Total,2014-11-01,100.0771
OECD,OECD - Total,2014-12-01,100.1151
OECD,OECD - Total,2015-01-01,100.1516
OECD,OECD - Total,2015-02-01,100.1822
OECD,OECD - Total,2015-03-01,100.2031
OECD,OECD - Total,2015-04-01,100.2131
OECD,OECD - Total,2015-05-01,100.2125
OECD,OECD - Total,2015-06-01,100.2017
OECD,OECD - Total,2015-07-01,100.1814
OECD,OECD - Total,2015-08-01,100.1526
OECD,OECD - Total,2015-09-01,100.1172
OECD,OECD - Total,2015-10-01,100.0795
OECD,OECD - Total,2015-11-01,100.0442
OECD,OECD - Total,2015-12-01,100.0135
OECD,OECD - Total,2016-01-01,99.98546
OECD,OECD - Total,2016-02-01,99.95567
OECD,OECD - Total,2016-03-01,99.9229
OECD,OECD - Total,2016-04-01,99.8888
OECD,OECD - Total,2016-05-01,99.85734
OECD,OECD - Total,2016-06-01,99.83322
OECD,OECD - Total,2016-07-01,99.82022
OECD,OECD - Total,2016-08-01,99.82101
OECD,OECD - Total,2016-09-01,99.83628
OECD,OECD - Total,2016-10-01,99.86312
OECD,OECD - Total,2016-11-01,99.89743
OECD,OECD - Total,2016-12-01,99.93579
OECD,OECD - Total,2017-01-01,99.97642
OECD,OECD - Total,2017-02-01,100.0192
OECD,OECD - Total,2017-03-01,100.0648
OECD,OECD - Total,2017-04-01,100.115
OECD,OECD - Total,2017-05-01,100.171
OECD,OECD - Total,2017-06-01,100.2335
OECD,OECD - Total,2017-07-01,100.3009
OECD,OECD - Total,2017-08-01,100.3705
OECD,OECD - Total,2017-09-01,100.4388
OECD,OECD - Total,2017-10-01,100.5021
OECD,OECD - Total,2017-11-01,100.5568
OECD,OECD - Total,2017-12-01,100.601
OECD,OECD - Total,2018-01-01,100.6356
OECD,OECD - Total,2018-02-01,100.662
OECD,OECD - Total,2018-03-01,100.6811
OECD,OECD - Total,2018-04-01,100.6911
OECD,OECD - Total,2018-05-01,100.6896
OECD,OECD - Total,2018-06-01,100.6752
OECD,OECD - Total,2018-07-01,100.6504
OECD,OECD - Total,2018-08-01,100.6201
OECD,OECD - Total,2018-09-01,100.59
OECD,OECD - Total,2018-10-01,100.5668
OECD,OECD - Total,2018-11-01,100.5562
OECD,OECD - Total,2018-12-01,100.5617
OECD,OECD - Total,2019-01-01,100.5816
OECD,OECD - Total,2019-02-01,100.6114
OECD,OECD - Total,2019-03-01,100.6465
OECD,OECD - Total,2019-04-01,100.6816
OECD,OECD - Total,2019-05-01,100.7115
OECD,OECD - Total,2019-06-01,100.7305
OECD,OECD - Total,2019-07-01,100.7337
OECD,OECD - Total,2019-08-01,100.7173
OECD,OECD - Total,2019-09-01,100.6811
OECD,OECD - Total,2019-10-01,100.6322
OECD,OECD - Total,2019-11-01,100.5788
OECD,OECD - Total,2019-12-01,100.5258
OECD,OECD - Total,2020-01-01,100.4703
OECD,OECD - Total,2020-02-01,100.4054
OECD,OECD - Total,2020-03-01,95.20803
OECD,OECD - Total,2020-04-01,91.84948
OECD,OECD - Total,2020-05-01,90.13353
OECD,OECD - Total,2020-06-01,92.37334
OECD,OECD - Total,2020-07-01,94.58984
OECD,OECD - Total,2020-08-01,96.78452
OECD,OECD - Total,2020-09-01,96.95946
OECD,OECD - Total,2020-10-01,97.13319
OECD,OECD - Total,2020-11-01,97.30891
OECD,OECD - Total,2020-12-01,97.41218
OECD,OECD - Total,2021-01-01,97.52984
OECD,OECD - Total,2021-02-01,97.65229
OECD,OECD - Total,2021-03-01,97.96474
OECD,OECD - Total,2021-04-01,98.27181
OECD,OECD - Total,2021-05-01,98.56768
OECD,OECD - Total,2021-06-01,98.84068
OECD,OECD - Total,2021-07-01,99.11452
OECD,OECD - Total,2021-08-01,99.39725
OECD,OECD - Total,2021-09-01,99.57285
OECD,OECD - Total,2021-10-01,99.73136
OECD,OECD - Total,2021-11-01,99.85974
OECD,OECD - Total,2021-12-01,99.92781
OECD,OECD - Total,2022-01-01,99.9658
OECD,OECD - Total,2022-02-01,99.98333
OECD,OECD - Total,2022-03-01,100.0032
OECD,OECD - Total,2022-04-01,100.0217
OECD,OECD - Total,2022-05-01,100.0434
G-7,G7,1999-08-01,101.514
G-7,G7,1999-09-01,101.561
G-7,G7,1999-10-01,101.618
G-7,G7,1999-11-01,101.7337
G-7,G7,1999-12-01,101.8709
G-7,G7,2000-01-01,102.0184
G-7,G7,2000-02-01,102.0503
G-7,G7,2000-03-01,102.0129
G-7,G7,2000-04-01,102.0188
G-7,G7,2000-05-01,102.03
G-7,G7,2000-06-01,101.9902
G-7,G7,2000-07-01,101.9775
G-7,G7,2000-08-01,101.9202
G-7,G7,2000-09-01,101.8138
G-7,G7,2000-10-01,101.7331
G-7,G7,2000-11-01,101.5953
G-7,G7,2000-12-01,101.3351
G-7,G7,2001-01-01,101.0673
G-7,G7,2001-02-01,100.8563
G-7,G7,2001-03-01,100.7492
G-7,G7,2001-04-01,100.6752
G-7,G7,2001-05-01,100.6395
G-7,G7,2001-06-01,100.572
G-7,G7,2001-07-01,100.4238
G-7,G7,2001-08-01,100.1751
G-7,G7,2001-09-01,99.89483
G-7,G7,2001-10-01,99.78865
G-7,G7,2001-11-01,99.88778
G-7,G7,2001-12-01,100.1409
G-7,G7,2002-01-01,100.3894
G-7,G7,2002-02-01,100.5533
G-7,G7,2002-03-01,100.6818
G-7,G7,2002-04-01,100.7075
G-7,G7,2002-05-01,100.6772
G-7,G7,2002-06-01,100.5147
G-7,G7,2002-07-01,100.3033
G-7,G7,2002-08-01,100.1089
G-7,G7,2002-09-01,99.92858
G-7,G7,2002-10-01,99.74405
G-7,G7,2002-11-01,99.62928
G-7,G7,2002-12-01,99.50607
G-7,G7,2003-01-01,99.32554
G-7,G7,2003-02-01,99.18353
G-7,G7,2003-03-01,99.22529
G-7,G7,2003-04-01,99.51469
G-7,G7,2003-05-01,99.81762
G-7,G7,2003-06-01,99.98882
G-7,G7,2003-07-01,100.0527
G-7,G7,2003-08-01,100.0227
G-7,G7,2003-09-01,100.0206
G-7,G7,2003-10-01,100.1199
G-7,G7,2003-11-01,100.3062
G-7,G7,2003-12-01,100.4935
G-7,G7,2004-01-01,100.6748
G-7,G7,2004-02-01,100.6455
G-7,G7,2004-03-01,100.581
G-7,G7,2004-04-01,100.5097
G-7,G7,2004-05-01,100.4877
G-7,G7,2004-06-01,100.5832
G-7,G7,2004-07-01,100.7054
G-7,G7,2004-08-01,100.7391
G-7,G7,2004-09-01,100.6991
G-7,G7,2004-10-01,100.6806
G-7,G7,2004-11-01,100.7178
G-7,G7,2004-12-01,100.7845
G-7,G7,2005-01-01,100.8141
G-7,G7,2005-02-01,100.7486
G-7,G7,2005-03-01,100.6046
G-7,G7,2005-04-01,100.47
G-7,G7,2005-05-01,100.4574
G-7,G7,2005-06-01,100.5596
G-7,G7,2005-07-01,100.5207
G-7,G7,2005-08-01,100.2272
G-7,G7,2005-09-01,99.84714
G-7,G7,2005-10-01,99.74477
G-7,G7,2005-11-01,99.98543
G-7,G7,2005-12-01,100.359
G-7,G7,2006-01-01,100.604
G-7,G7,2006-02-01,100.6333
G-7,G7,2006-03-01,100.5722
G-7,G7,2006-04-01,100.4592
G-7,G7,2006-05-01,100.288
G-7,G7,2006-06-01,100.2348
G-7,G7,2006-07-01,100.2432
G-7,G7,2006-08-01,100.2836
G-7,G7,2006-09-01,100.4539
G-7,G7,2006-10-01,100.7052
G-7,G7,2006-11-01,100.8556
G-7,G7,2006-12-01,100.9418
G-7,G7,2007-01-01,100.9797
G-7,G7,2007-02-01,100.8893
G-7,G7,2007-03-01,100.7648
G-7,G7,2007-04-01,100.7022
G-7,G7,2007-05-01,100.6938
G-7,G7,2007-06-01,100.6371
G-7,G7,2007-07-01,100.5645
G-7,G7,2007-08-01,100.3645
G-7,G7,2007-09-01,100.1328
G-7,G7,2007-10-01,99.85653
G-7,G7,2007-11-01,99.54945
G-7,G7,2007-12-01,99.32561
G-7,G7,2008-01-01,99.12123
G-7,G7,2008-02-01,98.81776
G-7,G7,2008-03-01,98.45323
G-7,G7,2008-04-01,98.00322
G-7,G7,2008-05-01,97.58117
G-7,G7,2008-06-01,97.28022
G-7,G7,2008-07-01,97.22395
G-7,G7,2008-08-01,97.33064
G-7,G7,2008-09-01,97.38438
G-7,G7,2008-10-01,97.14198
G-7,G7,2008-11-01,96.92007
G-7,G7,2008-12-01,96.80663
G-7,G7,2009-01-01,96.7534
G-7,G7,2009-02-01,96.7717
G-7,G7,2009-03-01,97.00801
G-7,G7,2009-04-01,97.46104
G-7,G7,2009-05-01,97.89035
G-7,G7,2009-06-01,98.19196
G-7,G7,2009-07-01,98.37084
G-7,G7,2009-08-01,98.57372
G-7,G7,2009-09-01,98.83787
G-7,G7,2009-10-01,98.96282
G-7,G7,2009-11-01,99.00732
G-7,G7,2009-12-01,99.09158
G-7,G7,2010-01-01,99.16908
G-7,G7,2010-02-01,99.17664
G-7,G7,2010-03-01,99.16249
G-7,G7,2010-04-01,99.12396
G-7,G7,2010-05-01,99.05354
G-7,G7,2010-06-01,98.96227
G-7,G7,2010-07-01,98.82751
G-7,G7,2010-08-01,98.77158
G-7,G7,2010-09-01,98.75908
G-7,G7,2010-10-01,98.83147
G-7,G7,2010-11-01,98.98984
G-7,G7,2010-12-01,99.09568
G-7,G7,2011-01-01,99.07003
G-7,G7,2011-02-01,98.93354
G-7,G7,2011-03-01,98.65616
G-7,G7,2011-04-01,98.49773
G-7,G7,2011-05-01,98.47173
G-7,G7,2011-06-01,98.32892
G-7,G7,2011-07-01,98.00819
G-7,G7,2011-08-01,97.67663
G-7,G7,2011-09-01,97.58923
G-7,G7,2011-10-01,97.67642
G-7,G7,2011-11-01,97.90457
G-7,G7,2011-12-01,98.20428
G-7,G7,2012-01-01,98.50198
G-7,G7,2012-02-01,98.70374
G-7,G7,2012-03-01,98.80705
G-7,G7,2012-04-01,98.80468
G-7,G7,2012-05-01,98.75862
G-7,G7,2012-06-01,98.63075
G-7,G7,2012-07-01,98.57085
G-7,G7,2012-08-01,98.63038
G-7,G7,2012-09-01,98.75111
G-7,G7,2012-10-01,98.85513
G-7,G7,2012-11-01,98.83714
G-7,G7,2012-12-01,98.70497
G-7,G7,2013-01-01,98.71894
G-7,G7,2013-02-01,98.8392
G-7,G7,2013-03-01,98.96809
G-7,G7,2013-04-01,99.10667
G-7,G7,2013-05-01,99.30694
G-7,G7,2013-06-01,99.45618
G-7,G7,2013-07-01,99.53383
G-7,G7,2013-08-01,99.48831
G-7,G7,2013-09-01,99.36291
G-7,G7,2013-10-01,99.21486
G-7,G7,2013-11-01,99.22831
G-7,G7,2013-12-01,99.3605
G-7,G7,2014-01-01,99.45398
G-7,G7,2014-02-01,99.51054
G-7,G7,2014-03-01,99.57808
G-7,G7,2014-04-01,99.68363
G-7,G7,2014-05-01,99.73933
G-7,G7,2014-06-01,99.7521
G-7,G7,2014-07-01,99.73033
G-7,G7,2014-08-01,99.72095
G-7,G7,2014-09-01,99.75574
G-7,G7,2014-10-01,99.85727
G-7,G7,2014-11-01,100.0345
G-7,G7,2014-12-01,100.3064
G-7,G7,2015-01-01,100.5737
G-7,G7,2015-02-01,100.7285
G-7,G7,2015-03-01,100.7894
G-7,G7,2015-04-01,100.7795
G-7,G7,2015-05-01,100.6995
G-7,G7,2015-06-01,100.6764
G-7,G7,2015-07-01,100.5839
G-7,G7,2015-08-01,100.49
G-7,G7,2015-09-01,100.4288
G-7,G7,2015-10-01,100.4916
G-7,G7,2015-11-01,100.5934
G-7,G7,2015-12-01,100.642
G-7,G7,2016-01-01,100.6045
G-7,G7,2016-02-01,100.5252
G-7,G7,2016-03-01,100.483
G-7,G7,2016-04-01,100.4996
G-7,G7,2016-05-01,100.5703
G-7,G7,2016-06-01,100.5444
G-7,G7,2016-07-01,100.4359
G-7,G7,2016-08-01,100.3781
G-7,G7,2016-09-01,100.3961
G-7,G7,2016-10-01,100.454
G-7,G7,2016-11-01,100.6464
G-7,G7,2016-12-01,100.8576
G-7,G7,2017-01-01,100.9539
G-7,G7,2017-02-01,100.9599
G-7,G7,2017-03-01,100.9784
G-7,G7,2017-04-01,100.9902
G-7,G7,2017-05-01,100.9859
G-7,G7,2017-06-01,100.9565
G-7,G7,2017-07-01,100.9532
G-7,G7,2017-08-01,101.0169
G-7,G7,2017-09-01,101.105
G-7,G7,2017-10-01,101.233
G-7,G7,2017-11-01,101.2782
G-7,G7,2017-12-01,101.2654
G-7,G7,2018-01-01,101.2676
G-7,G7,2018-02-01,101.315
G-7,G7,2018-03-01,101.3444
G-7,G7,2018-04-01,101.2941
G-7,G7,2018-05-01,101.2228
G-7,G7,2018-06-01,101.1676
G-7,G7,2018-07-01,101.1373
G-7,G7,2018-08-01,101.1163
G-7,G7,2018-09-01,101.1139
G-7,G7,2018-10-01,101.0545
G-7,G7,2018-11-01,100.9184
G-7,G7,2018-12-01,100.7565
G-7,G7,2019-01-01,100.6357
G-7,G7,2019-02-01,100.6711
G-7,G7,2019-03-01,100.7923
G-7,G7,2019-04-01,100.8788
G-7,G7,2019-05-01,100.9246
G-7,G7,2019-06-01,100.8453
G-7,G7,2019-07-01,100.6947
G-7,G7,2019-08-01,100.4799
G-7,G7,2019-09-01,100.4447
G-7,G7,2019-10-01,100.5593
G-7,G7,2019-11-01,100.7597
G-7,G7,2019-12-01,100.9116
G-7,G7,2020-01-01,100.8682
G-7,G7,2020-02-01,100.3845
G-7,G7,2020-03-01,99.32409
G-7,G7,2020-04-01,98.24099
G-7,G7,2020-05-01,97.89845
G-7,G7,2020-06-01,98.10144
G-7,G7,2020-07-01,98.34699
G-7,G7,2020-08-01,98.5892
G-7,G7,2020-09-01,98.78334
G-7,G7,2020-10-01,98.78161
G-7,G7,2020-11-01,98.69255
G-7,G7,2020-12-01,98.74123
G-7,G7,2021-01-01,98.83543
G-7,G7,2021-02-01,99.11821
G-7,G7,2021-03-01,99.58445
G-7,G7,2021-04-01,99.95226
G-7,G7,2021-05-01,100.1886
G-7,G7,2021-06-01,100.294
G-7,G7,2021-07-01,100.1009
G-7,G7,2021-08-01,99.7433
G-7,G7,2021-09-01,99.51371
G-7,G7,2021-10-01,99.31984
G-7,G7,2021-11-01,99.1214
G-7,G7,2021-12-01,98.91035
G-7,G7,2022-01-01,98.54814
G-7,G7,2022-02-01,98.03952
G-7,G7,2022-03-01,97.4977
G-7,G7,2022-04-01,97.12783
G-7,G7,2022-05-01,96.73636
G-7,G7,2022-06-01,96.35917
G-7,G7,2022-07-01,96.20679
G-7,G7,2022-08-01,96.26947
G-7,G7,2022-09-01,96.29877
G-7,G7,1999-08-01,100.3131
G-7,G7,1999-09-01,100.4491
G-7,G7,1999-10-01,100.5912
G-7,G7,1999-11-01,100.7315
G-7,G7,1999-12-01,100.8646
G-7,G7,2000-01-01,100.9899
G-7,G7,2000-02-01,101.1063
G-7,G7,2000-03-01,101.2113
G-7,G7,2000-04-01,101.2952
G-7,G7,2000-05-01,101.3469
G-7,G7,2000-06-01,101.3608
G-7,G7,2000-07-01,101.3454
G-7,G7,2000-08-01,101.314
G-7,G7,2000-09-01,101.2777
G-7,G7,2000-10-01,101.2394
G-7,G7,2000-11-01,101.1964
G-7,G7,2000-12-01,101.1433
G-7,G7,2001-01-01,101.0751
G-7,G7,2001-02-01,100.9857
G-7,G7,2001-03-01,100.8717
G-7,G7,2001-04-01,100.731
G-7,G7,2001-05-01,100.564
G-7,G7,2001-06-01,100.3756
G-7,G7,2001-07-01,100.1792
G-7,G7,2001-08-01,99.991
G-7,G7,2001-09-01,99.82583
G-7,G7,2001-10-01,99.69201
G-7,G7,2001-11-01,99.59376
G-7,G7,2001-12-01,99.53132
G-7,G7,2002-01-01,99.49861
G-7,G7,2002-02-01,99.48712
G-7,G7,2002-03-01,99.48751
G-7,G7,2002-04-01,99.49016
G-7,G7,2002-05-01,99.48627
G-7,G7,2002-06-01,99.46893
G-7,G7,2002-07-01,99.43456
G-7,G7,2002-08-01,99.38172
G-7,G7,2002-09-01,99.31102
G-7,G7,2002-10-01,99.22646
G-7,G7,2002-11-01,99.1342
G-7,G7,2002-12-01,99.04234
G-7,G7,2003-01-01,98.96132
G-7,G7,2003-02-01,98.90267
G-7,G7,2003-03-01,98.87566
G-7,G7,2003-04-01,98.88443
G-7,G7,2003-05-01,98.92986
G-7,G7,2003-06-01,99.00894
G-7,G7,2003-07-01,99.1116
G-7,G7,2003-08-01,99.22517
G-7,G7,2003-09-01,99.33724
G-7,G7,2003-10-01,99.43758
G-7,G7,2003-11-01,99.51871
G-7,G7,2003-12-01,99.5772
G-7,G7,2004-01-01,99.61636
G-7,G7,2004-02-01,99.64216
G-7,G7,2004-03-01,99.66064
G-7,G7,2004-04-01,99.67619
G-7,G7,2004-05-01,99.69165
G-7,G7,2004-06-01,99.70855
G-7,G7,2004-07-01,99.72751
G-7,G7,2004-08-01,99.74873
G-7,G7,2004-09-01,99.77246
G-7,G7,2004-10-01,99.79923
G-7,G7,2004-11-01,99.8297
G-7,G7,2004-12-01,99.86427
G-7,G7,2005-01-01,99.9025
G-7,G7,2005-02-01,99.94415
G-7,G7,2005-03-01,99.98944
G-7,G7,2005-04-01,100.0403
G-7,G7,2005-05-01,100.0987
G-7,G7,2005-06-01,100.1654
G-7,G7,2005-07-01,100.2378
G-7,G7,2005-08-01,100.3125
G-7,G7,2005-09-01,100.3878
G-7,G7,2005-10-01,100.4659
G-7,G7,2005-11-01,100.5496
G-7,G7,2005-12-01,100.6387
G-7,G7,2006-01-01,100.7268
G-7,G7,2006-02-01,100.8047
G-7,G7,2006-03-01,100.8649
G-7,G7,2006-04-01,100.9072
G-7,G7,2006-05-01,100.9359
G-7,G7,2006-06-01,100.9594
G-7,G7,2006-07-01,100.9907
G-7,G7,2006-08-01,101.0418
G-7,G7,2006-09-01,101.1183
G-7,G7,2006-10-01,101.2126
G-7,G7,2006-11-01,101.3116
G-7,G7,2006-12-01,101.4042
G-7,G7,2007-01-01,101.4883
G-7,G7,2007-02-01,101.5659
G-7,G7,2007-03-01,101.6405
G-7,G7,2007-04-01,101.7131
G-7,G7,2007-05-01,101.7837
G-7,G7,2007-06-01,101.8517
G-7,G7,2007-07-01,101.9181
G-7,G7,2007-08-01,101.9835
G-7,G7,2007-09-01,102.0471
G-7,G7,2007-10-01,102.1055
G-7,G7,2007-11-01,102.1539
G-7,G7,2007-12-01,102.1873
G-7,G7,2008-01-01,102.203
G-7,G7,2008-02-01,102.1968
G-7,G7,2008-03-01,102.1614
G-7,G7,2008-04-01,102.0838
G-7,G7,2008-05-01,101.9471
G-7,G7,2008-06-01,101.7339
G-7,G7,2008-07-01,101.4305
G-7,G7,2008-08-01,101.0292
G-7,G7,2008-09-01,100.5331
G-7,G7,2008-10-01,99.96793
G-7,G7,2008-11-01,99.37156
G-7,G7,2008-12-01,98.7883
G-7,G7,2009-01-01,98.26563
G-7,G7,2009-02-01,97.84606
G-7,G7,2009-03-01,97.55546
G-7,G7,2009-04-01,97.38762
G-7,G7,2009-05-01,97.32204
G-7,G7,2009-06-01,97.33599
G-7,G7,2009-07-01,97.4108
G-7,G7,2009-08-01,97.53255
G-7,G7,2009-09-01,97.69009
G-7,G7,2009-10-01,97.86958
G-7,G7,2009-11-01,98.05913
G-7,G7,2009-12-01,98.25188
G-7,G7,2010-01-01,98.44814
G-7,G7,2010-02-01,98.65073
G-7,G7,2010-03-01,98.86198
G-7,G7,2010-04-01,99.07709
G-7,G7,2010-05-01,99.28723
G-7,G7,2010-06-01,99.48193
G-7,G7,2010-07-01,99.65155
G-7,G7,2010-08-01,99.78761
G-7,G7,2010-09-01,99.88461
G-7,G7,2010-10-01,99.94424
G-7,G7,2010-11-01,99.97153
G-7,G7,2010-12-01,99.97347
G-7,G7,2011-01-01,99.95982
G-7,G7,2011-02-01,99.9406
G-7,G7,2011-03-01,99.92497
G-7,G7,2011-04-01,99.91998
G-7,G7,2011-05-01,99.93071
G-7,G7,2011-06-01,99.95953
G-7,G7,2011-07-01,100.0039
G-7,G7,2011-08-01,100.0593
G-7,G7,2011-09-01,100.1207
G-7,G7,2011-10-01,100.1839
G-7,G7,2011-11-01,100.2443
G-7,G7,2011-12-01,100.2962
G-7,G7,2012-01-01,100.3317
G-7,G7,2012-02-01,100.3432
G-7,G7,2012-03-01,100.3257
G-7,G7,2012-04-01,100.2822
G-7,G7,2012-05-01,100.2188
G-7,G7,2012-06-01,100.1419
G-7,G7,2012-07-01,100.0568
G-7,G7,2012-08-01,99.96844
